shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
South, 39.609020, -79.969570, 144, 4.00
South, 39.608730, -79.969580, 145, 4.02
South, 39.608570, -79.969570, 146, 4.03
South, 39.608460, -79.969570, 147, 4.04
South, 39.608220, -79.969540, 148, 4.06
South, 39.607940, -79.969490, 149, 4.08
South, 39.607810, -79.969460, 150, 4.08
South, 39.607530, -79.969360, 151, 4.10
South, 39.607230, -79.969220, 152, 4.13
South, 39.607020, -79.969100, 153, 4.14
South, 39.606680, -79.968870, 154, 4.17
South, 39.606450, -79.968680, 155, 4.19
South, 39.606270, -79.968510, 156, 4.20
South, 39.606110, -79.968340, 157, 4.22
South, 39.605860, -79.968040, 158, 4.24
South, 39.605000, -79.966830, 159, 4.33
South, 39.604500, -79.966070, 160, 4.38
South, 39.604280, -79.965770, 161, 4.40
South, 39.604210, -79.965700, 162, 4.41
South, 39.604160, -79.965630, 163, 4.41
South, 39.604110, -79.965570, 164, 4.42
South, 39.604060, -79.965530, 165, 4.42
South, 39.604010, -79.965480, 166, 4.43
South, 39.603830, -79.965330, 167, 4.44
South, 39.603700, -79.965250, 168, 4.45
South, 39.603350, -79.964990, 169, 4.48
South, 39.602830, -79.964450, 170, 4.53
South, 39.602070, -79.963720, 171, 4.59
South, 39.601960, -79.963570, 172, 4.60
South, 39.601900, -79.963520, 173, 4.61
South, 39.601690, -79.963420, 174, 4.62
South, 39.601410, -79.963260, 175, 4.64
South, 39.601240, -79.963150, 176, 4.66
South, 39.601090, -79.963040, 177, 4.67
South, 39.600820, -79.962810, 178, 4.69
South, 39.600660, -79.962690, 179, 4.70
South, 39.600510, -79.962600, 180, 4.72
South, 39.599870, -79.962270, 181, 4.76
South, 39.598920, -79.961620, 182, 4.84
South, 39.598570, -79.961420, 183, 4.86
South, 39.597990, -79.961060, 184, 4.91
South, 39.597740, -79.960920, 185, 4.93
South, 39.597530, -79.960820, 186, 4.94
South, 39.597330, -79.960750, 187, 4.96
South, 39.597060, -79.960630, 188, 4.98
South, 39.596920, -79.960540, 189, 4.99
South, 39.596820, -79.960460, 190, 5.00
South, 39.596710, -79.960350, 191, 5.01
South, 39.596480, -79.960050, 192, 5.03
South, 39.596350, -79.959840, 193, 5.04
South, 39.596190, -79.959530, 194, 5.06
South, 39.596120, -79.959360, 195, 5.07
South, 39.595810, -79.958270, 196, 5.13
South, 39.595710, -79.957880, 197, 5.16
South, 39.595590, -79.957480, 198, 5.18
South, 39.595320, -79.956900, 199, 5.22
South, 39.594760, -79.955900, 200, 5.28
South, 39.593910, -79.954260, 201, 5.39
South, 39.593680, -79.953940, 202, 5.41
South, 39.593560, -79.953820, 203, 5.42
South, 39.593470, -79.953740, 204, 5.43
South, 39.593390, -79.953690, 205, 5.43
South, 39.593250, -79.953620, 206, 5.44
South, 39.593120, -79.953580, 207, 5.45
South, 39.592900, -79.953530, 208, 5.47
South, 39.592660, -79.953520, 209, 5.49
South, 39.592470, -79.953540, 210, 5.50
South, 39.592340, -79.953570, 211, 5.51
South, 39.592210, -79.953610, 212, 5.52
South, 39.592080, -79.953670, 213, 5.53
South, 39.591960, -79.953740, 214, 5.54
South, 39.591830, -79.953840, 215, 5.55
South, 39.591410, -79.954240, 216, 5.58
South, 39.591210, -79.954510, 217, 5.60
South, 39.591120, -79.954610, 218, 5.61
South, 39.591010, -79.954710, 219, 5.62
South, 39.590730, -79.954920, 220, 5.64
South, 39.590580, -79.955020, 221, 5.65
South, 39.590370, -79.955130, 222, 5.67
South, 39.590210, -79.955200, 223, 5.68
South, 39.589980, -79.955280, 224, 5.70
South, 39.589750, -79.955320, 225, 5.71
South, 39.589530, -79.955340, 226, 5.73
South, 39.588970, -79.955300, 227, 5.77
South, 39.587570, -79.954910, 228, 5.87
South, 39.586050, -79.954520, 229, 5.97
South, 39.585680, -79.954720, 230, 6.00
South, 39.585610, -79.954790, 231, 6.01
South, 39.585540, -79.954850, 232, 6.01
South, 39.585390, -79.955010, 233, 6.03
South, 39.585290, -79.955610, 234, 6.06
South, 39.585260, -79.955730, 235, 6.07
South, 39.585230, -79.955810, 236, 6.07
South, 39.585210, -79.955880, 237, 6.07
South, 39.585100, -79.956080, 238, 6.09
South, 39.585040, -79.956160, 239, 6.09
South, 39.584970, -79.956230, 240, 6.10
South, 39.584920, -79.956270, 241, 6.10
South, 39.584860, -79.956310, 242, 6.11
South, 39.584760, -79.956360, 243, 6.12
South, 39.584270, -79.956550, 244, 6.15
South, 39.584000, -79.956670, 245, 6.17
South, 39.583730, -79.956850, 246, 6.19
South, 39.583590, -79.956970, 247, 6.20
South, 39.583350, -79.957220, 248, 6.22
South, 39.583140, -79.957500, 249, 6.24
South, 39.583060, -79.957630, 250, 6.25
South, 39.582950, -79.957850, 251, 6.27
South, 39.582780, -79.958270, 252, 6.29
South, 39.582230, -79.959860, 253, 6.39
South, 39.582220, -79.959870, 254, 6.39
South, 39.582220, -79.959880, 255, 6.39
South, 39.582130, -79.960020, 256, 6.40
South, 39.580810, -79.964150, 257, 6.64
South, 39.580440, -79.965450, 258, 6.71
South, 39.580170, -79.966600, 259, 6.77
South, 39.580020, -79.967410, 260, 6.82
South, 39.579850, -79.968660, 261, 6.89
South, 39.579780, -79.969060, 262, 6.91
South, 39.579740, -79.969390, 263, 6.93
South, 39.579640, -79.970540, 264, 6.99
South, 39.579500, -79.972990, 265, 7.12
South, 39.579500, -79.973090, 266, 7.12
South, 39.579450, -79.973840, 267, 7.16
South, 39.579420, -79.974110, 268, 7.18
South, 39.579310, -79.974710, 269, 7.21
South, 39.579240, -79.974920, 270, 7.22
South, 39.579160, -79.975130, 271, 7.24
South, 39.578980, -79.975510, 272, 7.26
South, 39.578890, -79.975650, 273, 7.27
South, 39.578720, -79.975870, 274, 7.29
South, 39.578610, -79.976000, 275, 7.30
South, 39.578510, -79.976100, 276, 7.31
South, 39.578320, -79.976250, 277, 7.32
South, 39.577940, -79.976470, 278, 7.35
South, 39.577680, -79.976570, 279, 7.37
South, 39.577500, -79.976610, 280, 7.38
South, 39.577330, -79.976630, 281, 7.39
South, 39.576960, -79.976630, 282, 7.42
