Worksheet:01_in_SA_OrdPrk
2015-12-12 11:34:02.890721   Required value missing. in calendar.
2015-12-12 11:34:02.917338   Required value missing. trip line i:27 route_id:R1 service_id:weekday trip_id:None-a
2015-12-12 11:34:02.917961   Required value missing. trip line i:27 route_id:R1 service_id:weekday trip_id:None-b
