shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
R1_loop, 39.136440, -80.018700, 122, 2.69
R1_loop, 39.136570, -80.018920, 123, 2.70
R1_loop, 39.136660, -80.019150, 124, 2.72
R1_loop, 39.136750, -80.019430, 125, 2.73
R1_loop, 39.136770, -80.019630, 126, 2.74
R1_loop, 39.136780, -80.019970, 127, 2.76
R1_loop, 39.136780, -80.020420, 128, 2.78
R1_loop, 39.136800, -80.020760, 129, 2.80
R1_loop, 39.136850, -80.021040, 130, 2.82
R1_loop, 39.136900, -80.021220, 131, 2.83
R1_loop, 39.137090, -80.021730, 132, 2.86
R1_loop, 39.137360, -80.022370, 133, 2.90
R1_loop, 39.137560, -80.022890, 134, 2.93
R1_loop, 39.137750, -80.023220, 135, 2.95
R1_loop, 39.137940, -80.023480, 136, 2.97
R1_loop, 39.138090, -80.023650, 137, 2.98
R1_loop, 39.138250, -80.023810, 138, 3.00
R1_loop, 39.138460, -80.023990, 139, 3.02
R1_loop, 39.138710, -80.024170, 140, 3.04
R1_loop, 39.138860, -80.024280, 141, 3.05
R1_loop, 39.139000, -80.024380, 142, 3.06
R1_loop, 39.139170, -80.024520, 143, 3.07
R1_loop, 39.139320, -80.024640, 144, 3.08
R1_loop, 39.139420, -80.024740, 145, 3.09
R1_loop, 39.139530, -80.024880, 146, 3.10
R1_loop, 39.139600, -80.024990, 147, 3.11
R1_loop, 39.139690, -80.025130, 148, 3.12
R1_loop, 39.139740, -80.025240, 149, 3.13
R1_loop, 39.139800, -80.025420, 150, 3.14
R1_loop, 39.140150, -80.026370, 151, 3.20
R1_loop, 39.140190, -80.026530, 152, 3.20
R1_loop, 39.140220, -80.026670, 153, 3.21
R1_loop, 39.140240, -80.026830, 154, 3.22
R1_loop, 39.140280, -80.027000, 155, 3.23
R1_loop, 39.140310, -80.027150, 156, 3.24
R1_loop, 39.140320, -80.027300, 157, 3.25
R1_loop, 39.140310, -80.027420, 158, 3.25
R1_loop, 39.140270, -80.027530, 159, 3.26
R1_loop, 39.140160, -80.027710, 160, 3.27
R1_loop, 39.140360, -80.027990, 161, 3.29
R1_loop, 39.140490, -80.028200, 162, 3.31
R1_loop, 39.140630, -80.028470, 163, 3.32
R1_loop, 39.140980, -80.029170, 164, 3.37
R1_loop, 39.141480, -80.030150, 165, 3.43
R1_loop, 39.141540, -80.030260, 166, 3.44
R1_loop, 39.141720, -80.030500, 167, 3.46
R1_loop, 39.141780, -80.030580, 168, 3.46
R1_loop, 39.141840, -80.030650, 169, 3.47
R1_loop, 39.141900, -80.030710, 170, 3.47
R1_loop, 39.141990, -80.030790, 171, 3.48
R1_loop, 39.142440, -80.031120, 172, 3.52
R1_loop, 39.143400, -80.031820, 173, 3.59
R1_loop, 39.143620, -80.032030, 174, 3.61
R1_loop, 39.144190, -80.032670, 175, 3.66
R1_loop, 39.145100, -80.033700, 176, 3.75
R1_loop, 39.145840, -80.034550, 177, 3.82
R1_loop, 39.146200, -80.034910, 178, 3.85
R1_loop, 39.145710, -80.035680, 179, 3.90
R1_loop, 39.145570, -80.035910, 180, 3.92
R1_loop, 39.145490, -80.036040, 181, 3.93
R1_loop, 39.145430, -80.036140, 182, 3.93
R1_loop, 39.145390, -80.036220, 183, 3.94
R1_loop, 39.145350, -80.036320, 184, 3.94
R1_loop, 39.145300, -80.036460, 185, 3.95
R1_loop, 39.145280, -80.036520, 186, 3.96
R1_loop, 39.145240, -80.036710, 187, 3.97
R1_loop, 39.145220, -80.036790, 188, 3.97
R1_loop, 39.145240, -80.036710, 189, 3.98
R1_loop, 39.145280, -80.036520, 190, 3.99
R1_loop, 39.145300, -80.036460, 191, 3.99
R1_loop, 39.145350, -80.036320, 192, 4.00
R1_loop, 39.145390, -80.036220, 193, 4.00
R1_loop, 39.145430, -80.036140, 194, 4.01
R1_loop, 39.145490, -80.036040, 195, 4.02
R1_loop, 39.145570, -80.035910, 196, 4.02
R1_loop, 39.145710, -80.035680, 197, 4.04
R1_loop, 39.146200, -80.034910, 198, 4.09
R1_loop, 39.146590, -80.035300, 199, 4.13
R1_loop, 39.146770, -80.035470, 200, 4.14
R1_loop, 39.146710, -80.035940, 201, 4.17
R1_loop, 39.146670, -80.036360, 202, 4.19
R1_loop, 39.146530, -80.037190, 203, 4.24
R1_loop, 39.147290, -80.037350, 204, 4.29
R1_loop, 39.147710, -80.037480, 205, 4.32
R1_loop, 39.147690, -80.037860, 206, 4.34
R1_loop, 39.147660, -80.038240, 207, 4.36
R1_loop, 39.147650, -80.038400, 208, 4.37
R1_loop, 39.147660, -80.038460, 209, 4.37
R1_loop, 39.147670, -80.038640, 210, 4.38
R1_loop, 39.147690, -80.038740, 211, 4.39
R1_loop, 39.148410, -80.038550, 212, 4.44
R1_loop, 39.148790, -80.036550, 213, 4.55
R1_loop, 39.149200, -80.036680, 214, 4.58
R1_loop, 39.149480, -80.036730, 215, 4.60
R1_loop, 39.150110, -80.036930, 216, 4.64
R1_loop, 39.150790, -80.037120, 217, 4.69
R1_loop, 39.151130, -80.037710, 218, 4.73
R1_loop, 39.151280, -80.038020, 219, 4.75
R1_loop, 39.151530, -80.038410, 220, 4.78
R1_loop, 39.151930, -80.039120, 221, 4.82
R1_loop, 39.152450, -80.039930, 222, 4.88
R1_loop, 39.152940, -80.039450, 223, 4.92
R1_loop, 39.152940, -80.039450, 224, 4.92
R1_loop, 39.153110, -80.039280, 225, 4.94
R1_loop, 39.153870, -80.040570, 226, 5.02
R1_loop, 39.153850, -80.040600, 227, 5.03
R1_loop, 39.153360, -80.041200, 228, 5.07
R1_loop, 39.153280, -80.041370, 229, 5.08
R1_loop, 39.153500, -80.041630, 230, 5.10
R1_loop, 39.153650, -80.041820, 231, 5.12
R1_loop, 39.153950, -80.041460, 232, 5.15
R1_loop, 39.154090, -80.041280, 233, 5.16
R1_loop, 39.154250, -80.041070, 234, 5.18
R1_loop, 39.155210, -80.042340, 235, 5.27
R1_loop, 39.155290, -80.042460, 236, 5.28
R1_loop, 39.155340, -80.042540, 237, 5.29
R1_loop, 39.155570, -80.042800, 238, 5.31
R1_loop, 39.155750, -80.043030, 239, 5.32
R1_loop, 39.155950, -80.043300, 240, 5.35
R1_loop, 39.156090, -80.043480, 241, 5.36
R1_loop, 39.156250, -80.043710, 242, 5.38
R1_loop, 39.156630, -80.044180, 243, 5.41
R1_loop, 39.156810, -80.044120, 244, 5.42
R1_loop, 39.157780, -80.043740, 245, 5.49
R1_loop, 39.158960, -80.043330, 246, 5.58
R1_loop, 39.160120, -80.042880, 247, 5.66
R1_loop, 39.160220, -80.043400, 248, 5.69
R1_loop, 39.160340, -80.043870, 249, 5.72
R1_loop, 39.161470, -80.043440, 250, 5.80
R1_loop, 39.162590, -80.043010, 251, 5.88
R1_loop, 39.162520, -80.042660, 252, 5.90
R1_loop, 39.162490, -80.042540, 253, 5.91
R1_loop, 39.162370, -80.042030, 254, 5.93
R1_loop, 39.162310, -80.041820, 255, 5.95
R1_loop, 39.162310, -80.041820, 256, 5.95
R1_loop, 39.162370, -80.042030, 257, 5.96
R1_loop, 39.161240, -80.042500, 258, 6.04
R1_loop, 39.160120, -80.042880, 259, 6.12
R1_loop, 39.158960, -80.043330, 260, 6.20
R1_loop, 39.157780, -80.043740, 261, 6.29
R1_loop, 39.156810, -80.044120, 262, 6.36
R1_loop, 39.156630, -80.044180, 263, 6.37
R1_loop, 39.156250, -80.043710, 264, 6.41
R1_loop, 39.156090, -80.043480, 265, 6.42
R1_loop, 39.155950, -80.043300, 266, 6.44
R1_loop, 39.155750, -80.043030, 267, 6.46
R1_loop, 39.155570, -80.042800, 268, 6.48
R1_loop, 39.155340, -80.042540, 269, 6.50
R1_loop, 39.155290, -80.042460, 270, 6.50
R1_loop, 39.155210, -80.042340, 271, 6.51
R1_loop, 39.154250, -80.041070, 272, 6.61
R1_loop, 39.153870, -80.040570, 273, 6.64
R1_loop, 39.154260, -80.040060, 274, 6.68
R1_loop, 39.154380, -80.039910, 275, 6.69
R1_loop, 39.154530, -80.039780, 276, 6.71
R1_loop, 39.154590, -80.039740, 277, 6.71
R1_loop, 39.154660, -80.039720, 278, 6.71
R1_loop, 39.154750, -80.039700, 279, 6.72
R1_loop, 39.155090, -80.039780, 280, 6.75
R1_loop, 39.155300, -80.039770, 281, 6.76
R1_loop, 39.155530, -80.039740, 282, 6.78
R1_loop, 39.155720, -80.039690, 283, 6.79
R1_loop, 39.155890, -80.039680, 284, 6.80
R1_loop, 39.156050, -80.039700, 285, 6.81
R1_loop, 39.156230, -80.039720, 286, 6.82
R1_loop, 39.156400, -80.039730, 287, 6.84
R1_loop, 39.156540, -80.039730, 288, 6.85
R1_loop, 39.156730, -80.039670, 289, 6.86
R1_loop, 39.156830, -80.039650, 290, 6.87
R1_loop, 39.156880, -80.039520, 291, 6.87
R1_loop, 39.156940, -80.039430, 292, 6.88
R1_loop, 39.156980, -80.039350, 293, 6.89
R1_loop, 39.157040, -80.039260, 294, 6.89
R1_loop, 39.157160, -80.039070, 295, 6.90
R1_loop, 39.157220, -80.038980, 296, 6.91
R1_loop, 39.157260, -80.038920, 297, 6.92
R1_loop, 39.157290, -80.038850, 298, 6.92
R1_loop, 39.157320, -80.038760, 299, 6.92
R1_loop, 39.157330, -80.038700, 300, 6.93
R1_loop, 39.157330, -80.038630, 301, 6.93
R1_loop, 39.157330, -80.038570, 302, 6.94
R1_loop, 39.157310, -80.038510, 303, 6.94
R1_loop, 39.157260, -80.038420, 304, 6.94
R1_loop, 39.157180, -80.038350, 305, 6.95
R1_loop, 39.157100, -80.038290, 306, 6.96
R1_loop, 39.157000, -80.038200, 307, 6.97
R1_loop, 39.156920, -80.038040, 308, 6.98
