shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
R22_out_Quincy, 38.351851, -81.635506, 1, 0.00
R22_out_Quincy, 38.351820, -81.635513, 2, 0.00
R22_out_Quincy, 38.352440, -81.634581, 3, 0.07
R22_out_Quincy, 38.351682, -81.633995, 4, 0.13
R22_out_Quincy, 38.350827, -81.633278, 5, 0.20
R22_out_Quincy, 38.349886, -81.632550, 6, 0.28
R22_out_Quincy, 38.348479, -81.630748, 7, 0.41
R22_out_Quincy, 38.347195, -81.629192, 8, 0.54
R22_out_Quincy, 38.347867, -81.628257, 9, 0.61
R22_out_Quincy, 38.346633, -81.626765, 10, 0.72
R22_out_Quincy, 38.345057, -81.624859, 11, 0.87
R22_out_Quincy, 38.344691, -81.624393, 12, 0.91
R22_out_Quincy, 38.344084, -81.623496, 13, 0.97
R22_out_Quincy, 38.343026, -81.621923, 14, 1.09
R22_out_Quincy, 38.342101, -81.619967, 15, 1.21
R22_out_Quincy, 38.340956, -81.617533, 16, 1.36
R22_out_Quincy, 38.340205, -81.616053, 17, 1.46
R22_out_Quincy, 38.339123, -81.614079, 18, 1.59
R22_out_Quincy, 38.338174, -81.614905, 19, 1.67
R22_out_Quincy, 38.337360, -81.615636, 20, 1.74
R22_out_Quincy, 38.336404, -81.616515, 21, 1.82
R22_out_Quincy, 38.335824, -81.614700, 22, 1.93
R22_out_Quincy, 38.335499, -81.613335, 23, 2.00
R22_out_Quincy, 38.335230, -81.611941, 24, 2.08
R22_out_Quincy, 38.335170, -81.611041, 25, 2.13
R22_out_Quincy, 38.335464, -81.610951, 26, 2.15
R22_out_Quincy, 38.337237, -81.610103, 27, 2.28
R22_out_Quincy, 38.336882, -81.608932, 28, 2.35
R22_out_Quincy, 38.336669, -81.608168, 29, 2.39
R22_out_Quincy, 38.336524, -81.607573, 30, 2.43
R22_out_Quincy, 38.336206, -81.606003, 31, 2.52
R22_out_Quincy, 38.335809, -81.603971, 32, 2.63
R22_out_Quincy, 38.334730, -81.604187, 33, 2.70
R22_out_Quincy, 38.334496, -81.601466, 34, 2.85
R22_out_Quincy, 38.334310, -81.599875, 35, 2.94
R22_out_Quincy, 38.334211, -81.599018, 36, 2.99
R22_out_Quincy, 38.334165, -81.598538, 37, 3.01
R22_out_Quincy, 38.334124, -81.598218, 38, 3.03
R22_out_Quincy, 38.334121, -81.598085, 39, 3.04
R22_out_Quincy, 38.334108, -81.597718, 40, 3.06
R22_out_Quincy, 38.334102, -81.597114, 41, 3.09
R22_out_Quincy, 38.334078, -81.596712, 42, 3.11
R22_out_Quincy, 38.334045, -81.596538, 43, 3.12
R22_out_Quincy, 38.333942, -81.595615, 44, 3.17
R22_out_Quincy, 38.333645, -81.593477, 45, 3.29
R22_out_Quincy, 38.333346, -81.591538, 46, 3.40
R22_out_Quincy, 38.332895, -81.588683, 47, 3.56
R22_out_Quincy, 38.332531, -81.587154, 48, 3.64
R22_out_Quincy, 38.332274, -81.586323, 49, 3.69
R22_out_Quincy, 38.331846, -81.585128, 50, 3.76
R22_out_Quincy, 38.331394, -81.584081, 51, 3.83
R22_out_Quincy, 38.330614, -81.582601, 52, 3.93
R22_out_Quincy, 38.330193, -81.581846, 53, 3.98
R22_out_Quincy, 38.329504, -81.580316, 54, 4.07
R22_out_Quincy, 38.328718, -81.579315, 55, 4.15
R22_out_Quincy, 38.328082, -81.578359, 56, 4.22
R22_out_Quincy, 38.326948, -81.576418, 57, 4.35
R22_out_Quincy, 38.325816, -81.574510, 58, 4.48
R22_out_Quincy, 38.324761, -81.573045, 59, 4.59
R22_out_Quincy, 38.323820, -81.571700, 60, 4.68
R22_out_Quincy, 38.323203, -81.570828, 61, 4.75
R22_out_Quincy, 38.322377, -81.569654, 62, 4.83
R22_out_Quincy, 38.321573, -81.568498, 63, 4.92
R22_out_Quincy, 38.320538, -81.567009, 64, 5.02
R22_out_Quincy, 38.319623, -81.565710, 65, 5.12
R22_out_Quincy, 38.319500, -81.565699, 66, 5.13
R22_out_Quincy, 38.318645, -81.564548, 67, 5.21
R22_out_Quincy, 38.318047, -81.563627, 68, 5.28
R22_out_Quincy, 38.317249, -81.562346, 69, 5.37
R22_out_Quincy, 38.316678, -81.561680, 70, 5.42
R22_out_Quincy, 38.316045, -81.561037, 71, 5.48
R22_out_Quincy, 38.315323, -81.560504, 72, 5.53
R22_out_Quincy, 38.314743, -81.560105, 73, 5.58
R22_out_Quincy, 38.314097, -81.559779, 74, 5.63
R22_out_Quincy, 38.313073, -81.559161, 75, 5.71
R22_out_Quincy, 38.312170, -81.558699, 76, 5.77
R22_out_Quincy, 38.311724, -81.558360, 77, 5.81
R22_out_Quincy, 38.311138, -81.557889, 78, 5.86
R22_out_Quincy, 38.310541, -81.557419, 79, 5.90
R22_out_Quincy, 38.310041, -81.557009, 80, 5.95
R22_out_Quincy, 38.309342, -81.556609, 81, 6.00
R22_out_Quincy, 38.309070, -81.556468, 82, 6.02
R22_out_Quincy, 38.308795, -81.556305, 83, 6.04
R22_out_Quincy, 38.307955, -81.556227, 84, 6.10
R22_out_Quincy, 38.306457, -81.556161, 85, 6.20
R22_out_Quincy, 38.305026, -81.556133, 86, 6.30
R22_out_Quincy, 38.303684, -81.556066, 87, 6.39
R22_out_Quincy, 38.301872, -81.555965, 88, 6.52
R22_out_Quincy, 38.301728, -81.556049, 89, 6.53
R22_out_Quincy, 38.300843, -81.556135, 90, 6.59
R22_out_Quincy, 38.300756, -81.556247, 91, 6.60
R22_out_Quincy, 38.300849, -81.556936, 92, 6.64
R22_out_Quincy, 38.298919, -81.557560, 93, 6.77
R22_out_Quincy, 38.298740, -81.557638, 94, 6.79
R22_out_Quincy, 38.297842, -81.558414, 95, 6.86
R22_out_Quincy, 38.297194, -81.559012, 96, 6.92
R22_out_Quincy, 38.296568, -81.559560, 97, 6.97
R22_out_Quincy, 38.296440, -81.559599, 98, 6.98
R22_out_Quincy, 38.296301, -81.559586, 99, 6.99
R22_out_Quincy, 38.296136, -81.559567, 100, 7.00
R22_out_Quincy, 38.295813, -81.559318, 101, 7.03
R22_out_Quincy, 38.295484, -81.559096, 102, 7.05
R22_out_Quincy, 38.295269, -81.558966, 103, 7.07
R22_out_Quincy, 38.295028, -81.558940, 104, 7.08
R22_out_Quincy, 38.293941, -81.559302, 105, 7.16
R22_out_Quincy, 38.292563, -81.559824, 106, 7.26
R22_out_Quincy, 38.291304, -81.560300, 107, 7.35
R22_out_Quincy, 38.288975, -81.561214, 108, 7.52
R22_out_Quincy, 38.287511, -81.561781, 109, 7.63
R22_out_Quincy, 38.285696, -81.562481, 110, 7.76
R22_out_Quincy, 38.284652, -81.562873, 111, 7.83
R22_out_Quincy, 38.284054, -81.563029, 112, 7.87
R22_out_Quincy, 38.282249, -81.563459, 113, 8.00
R22_out_Quincy, 38.279529, -81.564084, 114, 8.19
R22_out_Quincy, 38.279106, -81.564188, 115, 8.22
R22_out_Quincy, 38.277093, -81.564350, 116, 8.36
R22_out_Quincy, 38.274146, -81.564538, 117, 8.56
R22_out_Quincy, 38.271088, -81.564733, 118, 8.77
R22_out_Quincy, 38.269594, -81.564844, 119, 8.88
R22_out_Quincy, 38.268009, -81.564990, 120, 8.99
R22_out_Quincy, 38.265547, -81.565269, 121, 9.16
R22_out_Quincy, 38.262874, -81.565489, 122, 9.34
R22_out_Quincy, 38.260501, -81.565718, 123, 9.51
R22_out_Quincy, 38.258523, -81.565907, 124, 9.64
R22_out_Quincy, 38.258171, -81.565888, 125, 9.67
R22_out_Quincy, 38.255973, -81.565474, 126, 9.82
R22_out_Quincy, 38.255033, -81.565247, 127, 9.89
R22_out_Quincy, 38.252946, -81.564118, 128, 10.04
R22_out_Quincy, 38.250914, -81.562886, 129, 10.20
R22_out_Quincy, 38.250501, -81.562505, 130, 10.23
R22_out_Quincy, 38.248482, -81.560177, 131, 10.42
