route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
254,167-164,3451-167-164,Loop,1,,HAT
254,167-164,3452-167-164,Loop,1,,HAT
254,167-164,3453-167-164,Loop,1,,HAT
254,167-164,3454-167-164,Loop,1,,HAT
254,167-164,3455-167-164,Loop,1,,HAT
254,167-164,3456-167-164,Loop,1,,HAT
254,167-164,3457-167-164,Loop,1,,HAT
254,167-164,3458-167-164,Loop,1,,HAT
