route_id,service_id,trip_id,direction_id,block_id,shape_id
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160418_99991231_mon0_tue1_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T12:40:32_3_20160418_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160418_99991231_mon0_tue0_wed1_thu0_fri0_sat0_sun0","#0_2016-02-05T12:40:32_4_20160418_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160418_99991231_mon0_tue0_wed0_thu1_fri0_sat0_sun0","#0_2016-02-05T12:40:32_5_20160418_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160418_99991231_mon0_tue0_wed0_thu0_fri1_sat0_sun0","#0_2016-02-05T12:40:32_6_20160418_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20180529_99991231_mon1_tue0_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T12:41:52_2_20180529_99991231_20180529_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160415_99991231_mon0_tue1_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T12:41:52_3_20160415_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160415_99991231_mon0_tue0_wed1_thu0_fri0_sat0_sun0","#0_2016-02-05T12:41:52_4_20160415_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160415_99991231_mon0_tue0_wed0_thu1_fri0_sat0_sun0","#0_2016-02-05T12:41:52_5_20160415_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160415_99991231_mon0_tue0_wed0_thu0_fri1_sat0_sun0","#0_2016-02-05T12:41:52_6_20160415_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20180529_99991231_mon1_tue0_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T12:58:35_2_20180529_99991231_20180529_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160505_99991231_mon0_tue1_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T12:58:35_3_20160505_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160505_99991231_mon0_tue0_wed1_thu0_fri0_sat0_sun0","#0_2016-02-05T12:58:35_4_20160505_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160505_99991231_mon0_tue0_wed0_thu1_fri0_sat0_sun0","#0_2016-02-05T12:58:35_5_20160505_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160505_99991231_mon0_tue0_wed0_thu0_fri1_sat0_sun0","#0_2016-02-05T12:58:35_6_20160505_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20180529_99991231_mon1_tue0_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T13:02:30_2_20180529_99991231_20180529_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160418_99991231_mon0_tue1_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T13:02:30_3_20160418_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160418_99991231_mon0_tue0_wed1_thu0_fri0_sat0_sun0","#0_2016-02-05T13:02:30_4_20160418_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160418_99991231_mon0_tue0_wed0_thu1_fri0_sat0_sun0","#0_2016-02-05T13:02:30_5_20160418_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160418_99991231_mon0_tue0_wed0_thu0_fri1_sat0_sun0","#0_2016-02-05T13:02:30_6_20160418_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20180529_99991231_mon1_tue0_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T13:14:43_2_20180529_99991231_20180529_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160505_99991231_mon0_tue1_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T13:14:43_3_20160505_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160505_99991231_mon0_tue0_wed1_thu0_fri0_sat0_sun0","#0_2016-02-05T13:14:43_4_20160505_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160505_99991231_mon0_tue0_wed0_thu1_fri0_sat0_sun0","#0_2016-02-05T13:14:43_5_20160505_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160505_99991231_mon0_tue0_wed0_thu0_fri1_sat0_sun0","#0_2016-02-05T13:14:43_6_20160505_99991231_20170405_99991231",1,"","05 - Capitol Complex to Nitro Marketplace_Mar 24 2017 10:18:41:510AM"
"10_Northgate / Hillcrest Drive_Route 10 - Northgate / Hillcrest_1753E4","20180529_99991231_mon1_tue0_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T13:20:04_2_20180529_99991231_20180529_99991231",1,"","10 - Transit Mall  to Northgate_Mar 28 2017 10:09:57:697AM"
"10_Northgate / Hillcrest Drive_Route 10 - Northgate / Hillcrest_1753E4","20160418_99991231_mon0_tue1_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T13:20:04_3_20160418_99991231_20170405_99991231",1,"","10 - Transit Mall  to Northgate_Mar 28 2017 10:09:57:697AM"
"10_Northgate / Hillcrest Drive_Route 10 - Northgate / Hillcrest_1753E4","20160418_99991231_mon0_tue0_wed1_thu0_fri0_sat0_sun0","#0_2016-02-05T13:20:04_4_20160418_99991231_20170405_99991231",1,"","10 - Transit Mall  to Northgate_Mar 28 2017 10:09:57:697AM"
"10_Northgate / Hillcrest Drive_Route 10 - Northgate / Hillcrest_1753E4","20160418_99991231_mon0_tue0_wed0_thu1_fri0_sat0_sun0","#0_2016-02-05T13:20:04_5_20160418_99991231_20170405_99991231",1,"","10 - Transit Mall  to Northgate_Mar 28 2017 10:09:57:697AM"
"10_Northgate / Hillcrest Drive_Route 10 - Northgate / Hillcrest_1753E4","20160418_99991231_mon0_tue0_wed0_thu0_fri1_sat0_sun0","#0_2016-02-05T13:20:04_6_20160418_99991231_20170405_99991231",1,"","10 - Transit Mall  to Northgate_Mar 28 2017 10:09:57:697AM"
"10_Northgate / Hillcrest Drive_Route 10 - Northgate / Hillcrest_1753E4","20180529_99991231_mon1_tue0_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T13:53:05_2_20180529_99991231_20180529_99991231",1,"","10 - Transit Mall  to Northgate_Mar 28 2017 10:09:57:697AM"
"10_Northgate / Hillcrest Drive_Route 10 - Northgate / Hillcrest_1753E4","20160418_99991231_mon0_tue1_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T13:53:05_3_20160418_99991231_20170405_99991231",1,"","10 - Transit Mall  to Northgate_Mar 28 2017 10:09:57:697AM"
"10_Northgate / Hillcrest Drive_Route 10 - Northgate / Hillcrest_1753E4","20160418_99991231_mon0_tue0_wed1_thu0_fri0_sat0_sun0","#0_2016-02-05T13:53:05_4_20160418_99991231_20170405_99991231",1,"","10 - Transit Mall  to Northgate_Mar 28 2017 10:09:57:697AM"
"10_Northgate / Hillcrest Drive_Route 10 - Northgate / Hillcrest_1753E4","20160418_99991231_mon0_tue0_wed0_thu1_fri0_sat0_sun0","#0_2016-02-05T13:53:05_5_20160418_99991231_20170405_99991231",1,"","10 - Transit Mall  to Northgate_Mar 28 2017 10:09:57:697AM"
"10_Northgate / Hillcrest Drive_Route 10 - Northgate / Hillcrest_1753E4","20180529_99991231_mon1_tue0_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T13:55:16_2_20180529_99991231_20180529_99991231",0,"","10 - Northgate to Transit Mall_Mar 15 2017 12:59:17:953PM"
"10_Northgate / Hillcrest Drive_Route 10 - Northgate / Hillcrest_1753E4","20160418_99991231_mon0_tue1_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T13:55:16_3_20160418_99991231_20170404_99991231",0,"","10 - Northgate to Transit Mall_Mar 15 2017 12:59:17:953PM"
"10_Northgate / Hillcrest Drive_Route 10 - Northgate / Hillcrest_1753E4","20160418_99991231_mon0_tue0_wed1_thu0_fri0_sat0_sun0","#0_2016-02-05T13:55:16_4_20160418_99991231_20170404_99991231",0,"","10 - Northgate to Transit Mall_Mar 15 2017 12:59:17:953PM"
"10_Northgate / Hillcrest Drive_Route 10 - Northgate / Hillcrest_1753E4","20160418_99991231_mon0_tue0_wed0_thu1_fri0_sat0_sun0","#0_2016-02-05T13:55:16_5_20160418_99991231_20170404_99991231",0,"","10 - Northgate to Transit Mall_Mar 15 2017 12:59:17:953PM"
"10_Northgate / Hillcrest Drive_Route 10 - Northgate / Hillcrest_1753E4","20180529_99991231_mon1_tue0_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T13:55:58_2_20180529_99991231_20180529_99991231",0,"","10 - Northgate to Transit Mall_Mar 15 2017 12:59:17:953PM"
"10_Northgate / Hillcrest Drive_Route 10 - Northgate / Hillcrest_1753E4","20160418_99991231_mon0_tue1_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T13:55:58_3_20160418_99991231_20170404_99991231",0,"","10 - Northgate to Transit Mall_Mar 15 2017 12:59:17:953PM"
"10_Northgate / Hillcrest Drive_Route 10 - Northgate / Hillcrest_1753E4","20160418_99991231_mon0_tue0_wed1_thu0_fri0_sat0_sun0","#0_2016-02-05T13:55:58_4_20160418_99991231_20170404_99991231",0,"","10 - Northgate to Transit Mall_Mar 15 2017 12:59:17:953PM"
"10_Northgate / Hillcrest Drive_Route 10 - Northgate / Hillcrest_1753E4","20160418_99991231_mon0_tue0_wed0_thu1_fri0_sat0_sun0","#0_2016-02-05T13:55:58_5_20160418_99991231_20170404_99991231",0,"","10 - Northgate to Transit Mall_Mar 15 2017 12:59:17:953PM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20180529_99991231_mon1_tue0_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T14:01:25_2_20180529_99991231_20180529_99991231",1,"","11 - Transit Mall to Oakridge & Serene_Apr  4 2017 10:03:55:530AM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20160429_99991231_mon0_tue1_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T14:01:25_3_20160429_99991231_20170405_99991231",1,"","11 - Transit Mall to Oakridge & Serene_Apr  4 2017 10:03:55:530AM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20160429_99991231_mon0_tue0_wed1_thu0_fri0_sat0_sun0","#0_2016-02-05T14:01:25_4_20160429_99991231_20170405_99991231",1,"","11 - Transit Mall to Oakridge & Serene_Apr  4 2017 10:03:55:530AM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20160429_99991231_mon0_tue0_wed0_thu1_fri0_sat0_sun0","#0_2016-02-05T14:01:25_5_20160429_99991231_20170405_99991231",1,"","11 - Transit Mall to Oakridge & Serene_Apr  4 2017 10:03:55:530AM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20160429_99991231_mon0_tue0_wed0_thu0_fri1_sat0_sun0","#0_2016-02-05T14:01:25_6_20160429_99991231_20170405_99991231",1,"","11 - Transit Mall to Oakridge & Serene_Apr  4 2017 10:03:55:530AM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20180529_99991231_mon1_tue0_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T14:02:51_2_20180529_99991231_20180529_99991231",1,"","11 - Transit Mall to Oakridge & Serene_Apr  4 2017 10:03:55:530AM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20160429_99991231_mon0_tue1_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T14:02:51_3_20160429_99991231_20170405_99991231",1,"","11 - Transit Mall to Oakridge & Serene_Apr  4 2017 10:03:55:530AM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20160429_99991231_mon0_tue0_wed1_thu0_fri0_sat0_sun0","#0_2016-02-05T14:02:51_4_20160429_99991231_20170405_99991231",1,"","11 - Transit Mall to Oakridge & Serene_Apr  4 2017 10:03:55:530AM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20160429_99991231_mon0_tue0_wed0_thu1_fri0_sat0_sun0","#0_2016-02-05T14:02:51_5_20160429_99991231_20170405_99991231",1,"","11 - Transit Mall to Oakridge & Serene_Apr  4 2017 10:03:55:530AM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20160429_99991231_mon0_tue0_wed0_thu0_fri1_sat0_sun0","#0_2016-02-05T14:02:51_6_20160429_99991231_20170405_99991231",1,"","11 - Transit Mall to Oakridge & Serene_Apr  4 2017 10:03:55:530AM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20180529_99991231_mon1_tue0_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T14:06:01_2_20180529_99991231_20180529_99991231",1,"","11 - Transit Mall to Oakridge & Serene_Apr  4 2017 10:03:55:530AM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20160429_99991231_mon0_tue1_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T14:06:01_3_20160429_99991231_20170405_99991231",1,"","11 - Transit Mall to Oakridge & Serene_Apr  4 2017 10:03:55:530AM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20160429_99991231_mon0_tue0_wed1_thu0_fri0_sat0_sun0","#0_2016-02-05T14:06:01_4_20160429_99991231_20170405_99991231",1,"","11 - Transit Mall to Oakridge & Serene_Apr  4 2017 10:03:55:530AM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20160429_99991231_mon0_tue0_wed0_thu1_fri0_sat0_sun0","#0_2016-02-05T14:06:01_5_20160429_99991231_20170405_99991231",1,"","11 - Transit Mall to Oakridge & Serene_Apr  4 2017 10:03:55:530AM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20160429_99991231_mon0_tue0_wed0_thu0_fri1_sat0_sun0","#0_2016-02-05T14:06:01_6_20160429_99991231_20170405_99991231",1,"","11 - Transit Mall to Oakridge & Serene_Apr  4 2017 10:03:55:530AM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20180529_99991231_mon1_tue0_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T14:08:52_2_20180529_99991231_20180529_99991231",0,"","11 - Oakridge & Serene to Transit Mall_Apr  4 2017 10:04:11:960AM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20160429_99991231_mon0_tue1_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T14:08:52_3_20160429_99991231_20170405_99991231",0,"","11 - Oakridge & Serene to Transit Mall_Apr  4 2017 10:04:11:960AM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20160429_99991231_mon0_tue0_wed1_thu0_fri0_sat0_sun0","#0_2016-02-05T14:08:52_4_20160429_99991231_20170405_99991231",0,"","11 - Oakridge & Serene to Transit Mall_Apr  4 2017 10:04:11:960AM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20160429_99991231_mon0_tue0_wed0_thu1_fri0_sat0_sun0","#0_2016-02-05T14:08:52_5_20160429_99991231_20170405_99991231",0,"","11 - Oakridge & Serene to Transit Mall_Apr  4 2017 10:04:11:960AM"
"11_Wertz Avenue_Route 11 - Wertz Avenue_879A9C","20160429_99991231_mon0_tue0_wed0_thu0_fri1_sat0_sun0","#0_2016-02-05T14:08:52_6_20160429_99991231_20170405_99991231",0,"","11 - Oakridge & Serene to Transit Mall_Apr  4 2017 10:04:11:960AM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20180529_99991231_mon1_tue0_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T14:09:29_2_20180529_99991231_20180529_99991231",0,"","05 - Nitro Marketplace to Capitol Complex_Mar 14 2017  7:25:46:600PM"
"5_Tyler Mountain / Cross Lanes_Route 05 - Tyler Mountain / Cross Lanes_2F7100","20160418_99991231_mon0_tue1_wed0_thu0_fri0_sat0_sun0","#0_2016-02-05T14:09:29_3_20160418_99991231_20170405_99991231",0,"","05 - Nitro Marketplace to Capitol Complex_Mar 14 2017  7:25:46:600PM"
