shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
R1_out_OrdPk_60-35, 38.365341, -81.669145, 31, 2.56
R1_out_OrdPk_60-35, 38.364550, -81.669608, 32, 2.62
R1_out_OrdPk_60-35, 38.363800, -81.670088, 33, 2.68
R1_out_OrdPk_60-35, 38.363711, -81.670151, 34, 2.68
R1_out_OrdPk_60-35, 38.363453, -81.670522, 35, 2.71
R1_out_OrdPk_60-35, 38.363351, -81.670979, 36, 2.74
R1_out_OrdPk_60-35, 38.363371, -81.671237, 37, 2.75
R1_out_OrdPk_60-35, 38.363919, -81.673244, 38, 2.87
R1_out_OrdPk_60-35, 38.365124, -81.677574, 39, 3.12
R1_out_OrdPk_60-35, 38.365709, -81.679535, 40, 3.23
R1_out_OrdPk_60-35, 38.366395, -81.681662, 41, 3.35
R1_out_OrdPk_60-35, 38.367038, -81.683665, 42, 3.47
R1_out_OrdPk_60-35, 38.367368, -81.684780, 43, 3.54
R1_out_OrdPk_60-35, 38.367760, -81.686815, 44, 3.65
R1_out_OrdPk_60-35, 38.368232, -81.689579, 45, 3.80
R1_out_OrdPk_60-35, 38.369146, -81.694916, 46, 4.10
R1_out_OrdPk_60-35, 38.369449, -81.696621, 47, 4.20
R1_out_OrdPk_60-35, 38.369422, -81.697111, 48, 4.22
R1_out_OrdPk_60-35, 38.369127, -81.697827, 49, 4.27
R1_out_OrdPk_60-35, 38.368456, -81.699185, 50, 4.35
R1_out_OrdPk_60-35, 38.366582, -81.703246, 51, 4.61
R1_out_OrdPk_60-35, 38.364279, -81.708216, 52, 4.92
R1_out_OrdPk_60-35, 38.364118, -81.708875, 53, 4.96
R1_out_OrdPk_60-35, 38.364224, -81.710502, 54, 5.05
R1_out_OrdPk_60-35, 38.364224, -81.711071, 55, 5.08
R1_out_OrdPk_60-35, 38.364054, -81.711800, 56, 5.12
R1_out_OrdPk_60-35, 38.363402, -81.713143, 57, 5.21
R1_out_OrdPk_60-35, 38.363142, -81.713696, 58, 5.24
R1_out_OrdPk_60-35, 38.362722, -81.714276, 59, 5.28
R1_out_OrdPk_60-35, 38.362079, -81.714800, 60, 5.34
R1_out_OrdPk_60-35, 38.361659, -81.715039, 61, 5.37
R1_out_OrdPk_60-35, 38.360882, -81.715517, 62, 5.43
R1_out_OrdPk_60-35, 38.360383, -81.715757, 63, 5.46
R1_out_OrdPk_60-35, 38.359972, -81.716132, 64, 5.50
R1_out_OrdPk_60-35, 38.359659, -81.716462, 65, 5.53
R1_out_OrdPk_60-35, 38.359248, -81.716962, 66, 5.57
R1_out_OrdPk_60-35, 38.358926, -81.717565, 67, 5.61
R1_out_OrdPk_60-35, 38.358657, -81.718215, 68, 5.65
R1_out_OrdPk_60-35, 38.358201, -81.719855, 69, 5.74
R1_out_OrdPk_60-35, 38.357905, -81.720592, 70, 5.79
R1_out_OrdPk_60-35, 38.356816, -81.723212, 71, 5.95
R1_out_OrdPk_60-35, 38.356101, -81.725307, 72, 6.07
R1_out_OrdPk_60-35, 38.355251, -81.727715, 73, 6.21
R1_out_OrdPk_60-35, 38.354912, -81.729457, 74, 6.31
R1_out_OrdPk_60-35, 38.354134, -81.733867, 75, 6.56
R1_out_OrdPk_60-35, 38.353901, -81.735303, 76, 6.64
R1_out_OrdPk_60-35, 38.353775, -81.738656, 77, 6.82
R1_out_OrdPk_60-35, 38.353739, -81.744057, 78, 7.11
