shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6499,-79.96505,69,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65003,-79.96518,70,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65036,-79.96556,71,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65052,-79.96567,72,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65059,-79.96573,73,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65074,-79.96582,74,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65115,-79.96622,75,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65123,-79.96632,76,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65151,-79.96661,77,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6516,-79.96672,78,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65197,-79.96512,79,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65213,-79.96436,80,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65222,-79.96402,81,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65225,-79.96394,82,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6523,-79.96383,83,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65237,-79.96373,84,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65253,-79.9636,85,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65259,-79.96357,86,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65266,-79.96355,87,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65278,-79.96353,88,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65285,-79.96353,89,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65292,-79.96352,90,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65307,-79.96352,91,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6532,-79.96353,92,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65321,-79.96354,93,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65327,-79.96353,94,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65348,-79.96352,95,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65363,-79.96352,96,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65432,-79.96349,97,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65433,-79.96335,98,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65442,-79.96279,99,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65443,-79.96261,100,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65445,-79.96256,101,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65457,-79.96196,102,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65458,-79.96181,103,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65459,-79.96175,104,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65462,-79.96163,105,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65466,-79.96152,106,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65469,-79.96148,107,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6547,-79.96146,108,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65469,-79.96148,109,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65466,-79.96152,110,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65462,-79.96163,111,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65459,-79.96175,112,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65458,-79.96181,113,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65457,-79.96196,114,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65501,-79.96193,115,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65516,-79.96189,116,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65518,-79.96209,117,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6552,-79.96262,118,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65521,-79.96345,119,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65363,-79.96352,120,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65348,-79.96352,121,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65327,-79.96353,122,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65321,-79.96354,123,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.6532,-79.96353,124,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65307,-79.96352,125,
Directions from I-ride-79 Mtn Line to I-ride-79 Transit Mall,39.65292,-79.96352,126,
